,Airspace id,Fullname,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
348,355,"House 1, Floor 1, Room 1",2021-12-10,yellow,28.77,green,96.0
349,355,"House 1, Floor 1, Room 1",2021-12-11,yellow,28.7,green,96.0
350,355,"House 1, Floor 1, Room 1",2021-12-12,yellow,28.5,green,96.0
351,355,"House 1, Floor 1, Room 1",2021-12-13,yellow,27.84,green,97.0
352,355,"House 1, Floor 1, Room 1",2021-12-14,green,27.22,green,96.0
353,355,"House 1, Floor 1, Room 1",2021-12-15,green,26.52,green,95.0
354,355,"House 1, Floor 1, Room 1",2021-12-16,red,26.74,green,95.0
355,355,"House 1, Floor 1, Room 1",2021-12-17,green,26.78,green,94.0
356,355,"House 1, Floor 1, Room 1",2021-12-18,yellow,26.46,green,95.0
357,355,"House 1, Floor 1, Room 1",2021-12-19,green,26.23,green,95.0
358,355,"House 1, Floor 1, Room 1",2021-12-20,yellow,26.23,green,
366,355,"House 1, Floor 1, Room 1",2021-12-20,yellow,25.81,green,95.0
367,355,"House 1, Floor 1, Room 1",2021-12-21,green,25.46,green,96.0
368,355,"House 1, Floor 1, Room 1",2021-12-22,green,25.5,green,96.0
369,355,"House 1, Floor 1, Room 1",2021-12-23,green,24.95,green,95.0
370,355,"House 1, Floor 1, Room 1",2021-12-24,green,25.2,green,92.0
371,355,"House 1, Floor 1, Room 1",2021-12-25,yellow,25.43,green,82.0
372,355,"House 1, Floor 1, Room 1",2021-12-26,green,24.42,green,96.0
373,355,"House 1, Floor 1, Room 1",2021-12-27,yellow,24.71,green,89.0
374,355,"House 1, Floor 1, Room 1",2021-12-28,green,23.78,green,88.0
375,355,"House 1, Floor 1, Room 1",2021-12-29,green,23.7,green,91.0
376,355,"House 1, Floor 1, Room 1",2021-12-30,green,23.83,green,90.0
377,355,"House 1, Floor 1, Room 1",2021-12-31,green,24.13,green,92.0
378,355,"House 1, Floor 1, Room 1",2022-01-01,yellow,23.65,green,92.0
379,355,"House 1, Floor 1, Room 1",2022-01-02,yellow,23.09,green,94.0
380,355,"House 1, Floor 1, Room 1",2022-01-03,yellow,23.21,green,84.0
381,355,"House 1, Floor 1, Room 1",2022-01-04,yellow,22.72,green,86.0
382,355,"House 1, Floor 1, Room 1",2022-01-05,green,23.33,green,88.0
383,355,"House 1, Floor 1, Room 1",2022-01-06,green,23.46,green,87.0
384,355,"House 1, Floor 1, Room 1",2022-01-07,green,23.25,green,87.0
385,355,"House 1, Floor 1, Room 1",2022-01-08,green,22.22,green,93.0
386,355,"House 1, Floor 1, Room 1",2022-01-09,green,24.11,green,92.0
387,355,"House 1, Floor 1, Room 1",2022-01-10,green,23.86,green,92.0
388,355,"House 1, Floor 1, Room 1",2022-01-11,green,23.33,green,93.0
389,355,"House 1, Floor 1, Room 1",2022-01-12,green,23.5,green,74.0
390,355,"House 1, Floor 1, Room 1",2022-01-13,green,23.28,yellow,47.0
391,355,"House 1, Floor 1, Room 1",2022-01-14,green,22.98,yellow,47.0
392,355,"House 1, Floor 1, Room 1",2022-01-15,yellow,22.71,yellow,52.0
393,355,"House 1, Floor 1, Room 1",2022-01-16,green,22.57,green,68.0
394,355,"House 1, Floor 1, Room 1",2022-01-17,green,23.21,green,72.0
395,355,"House 1, Floor 1, Room 1",2022-01-18,green,22.95,yellow,55.0
396,355,"House 1, Floor 1, Room 1",2022-01-19,green,23.17,green,76.0
397,355,"House 1, Floor 1, Room 1",2022-01-20,yellow,22.16,green,82.0
398,355,"House 1, Floor 1, Room 1",2022-01-21,yellow,21.98,green,78.0
399,355,"House 1, Floor 1, Room 1",2022-01-22,yellow,22.88,green,77.0
400,355,"House 1, Floor 1, Room 1",2022-01-23,yellow,22.95,green,73.0
401,355,"House 1, Floor 1, Room 1",2022-01-24,green,22.99,green,71.0
402,355,"House 1, Floor 1, Room 1",2022-01-25,green,22.56,green,69.0
403,355,"House 1, Floor 1, Room 1",2022-01-26,green,22.21,green,67.0
404,355,"House 1, Floor 1, Room 1",2022-01-27,green,22.72,green,73.0
405,355,"House 1, Floor 1, Room 1",2022-01-28,yellow,22.56,yellow,55.0
406,355,"House 1, Floor 1, Room 1",2022-01-29,green,22.42,yellow,56.0
407,355,"House 1, Floor 1, Room 1",2022-01-30,green,22.8,yellow,55.0
408,355,"House 1, Floor 1, Room 1",2022-01-31,green,22.57,green,74.0
409,355,"House 1, Floor 1, Room 1",2022-02-01,green,22.63,green,77.0
410,355,"House 1, Floor 1, Room 1",2022-02-02,red,22.01,green,68.0
411,355,"House 1, Floor 1, Room 1",2022-02-03,red,20.76,green,78.0
412,355,"House 1, Floor 1, Room 1",2022-02-04,yellow,21.29,green,83.0
413,355,"House 1, Floor 1, Room 1",2022-02-05,red,20.62,green,84.0
414,355,"House 1, Floor 1, Room 1",2022-02-06,green,22.13,green,79.0
415,355,"House 1, Floor 1, Room 1",2022-02-07,yellow,22.04,green,77.0
416,355,"House 1, Floor 1, Room 1",2022-02-08,green,22.2,green,77.0
417,355,"House 1, Floor 1, Room 1",2022-02-09,green,22.29,green,74.0
418,355,"House 1, Floor 1, Room 1",2022-02-10,green,22.35,green,77.0
419,355,"House 1, Floor 1, Room 1",2022-02-11,green,22.36,green,84.0
420,355,"House 1, Floor 1, Room 1",2022-02-12,green,22.29,green,79.0
421,355,"House 1, Floor 1, Room 1",2022-02-13,green,21.94,green,75.0
422,355,"House 1, Floor 1, Room 1",2022-02-14,green,21.96,green,75.0
423,355,"House 1, Floor 1, Room 1",2022-02-15,green,21.82,green,75.0
424,355,"House 1, Floor 1, Room 1",2022-02-16,green,22.33,green,83.0
425,355,"House 1, Floor 1, Room 1",2022-02-17,green,22.07,green,75.0
426,355,"House 1, Floor 1, Room 1",2022-02-18,green,21.58,green,67.0
427,355,"House 1, Floor 1, Room 1",2022-02-19,green,21.98,green,64.0
428,355,"House 1, Floor 1, Room 1",2022-02-20,green,21.49,green,83.0
429,355,"House 1, Floor 1, Room 1",2022-02-21,green,22.03,green,85.0
430,355,"House 1, Floor 1, Room 1",2022-02-22,green,22.26,green,86.0
431,355,"House 1, Floor 1, Room 1",2022-02-23,green,21.92,green,67.0
432,355,"House 1, Floor 1, Room 1",2022-02-24,green,21.64,green,72.0
433,355,"House 1, Floor 1, Room 1",2022-02-25,green,21.71,green,74.0
434,355,"House 1, Floor 1, Room 1",2022-02-26,green,21.51,green,69.0
435,355,"House 1, Floor 1, Room 1",2022-02-27,green,21.75,green,77.0
436,355,"House 1, Floor 1, Room 1",2022-02-28,green,21.6,green,83.0
437,355,"House 1, Floor 1, Room 1",2022-03-01,green,22.01,green,87.0
438,355,"House 1, Floor 1, Room 1",2022-03-02,green,21.81,green,84.0
439,355,"House 1, Floor 1, Room 1",2022-03-03,green,21.21,green,87.0
440,355,"House 1, Floor 1, Room 1",2022-03-04,green,21.3,green,83.0
441,355,"House 1, Floor 1, Room 1",2022-03-05,yellow,21.97,green,93.0
442,355,"House 1, Floor 1, Room 1",2022-03-06,green,21.64,green,92.0
443,355,"House 1, Floor 1, Room 1",2022-03-07,green,21.37,green,69.0
444,355,"House 1, Floor 1, Room 1",2022-03-08,green,21.16,green,73.0
445,355,"House 1, Floor 1, Room 1",2022-03-09,green,21.23,green,75.0
446,355,"House 1, Floor 1, Room 1",2022-03-10,green,21.12,green,76.0
447,355,"House 1, Floor 1, Room 1",2022-03-11,green,21.56,green,75.0
448,355,"House 1, Floor 1, Room 1",2022-03-12,green,21.41,green,75.0
449,355,"House 1, Floor 1, Room 1",2022-03-13,green,21.11,green,78.0
450,355,"House 1, Floor 1, Room 1",2022-03-14,yellow,21.48,green,86.0
451,355,"House 1, Floor 1, Room 1",2022-03-15,yellow,21.57,green,89.0
452,355,"House 1, Floor 1, Room 1",2022-03-16,yellow,21.63,green,88.0
453,355,"House 1, Floor 1, Room 1",2022-03-17,yellow,21.21,green,94.0
454,355,"House 1, Floor 1, Room 1",2022-03-18,green,21.12,green,92.0
455,355,"House 1, Floor 1, Room 1",2022-03-19,green,21.3,green,85.0
456,355,"House 1, Floor 1, Room 1",2022-03-20,yellow,21.31,green,91.0
457,355,"House 1, Floor 1, Room 1",2022-03-21,green,21.53,green,93.0
458,355,"House 1, Floor 1, Room 1",2022-03-22,green,20.69,green,97.0
459,355,"House 1, Floor 1, Room 1",2022-03-23,green,20.79,green,97.0
460,355,"House 1, Floor 1, Room 1",2022-03-24,green,21.24,green,95.0
461,355,"House 1, Floor 1, Room 1",2022-03-25,yellow,21.37,green,97.0
462,355,"House 1, Floor 1, Room 1",2022-03-26,green,21.46,green,94.0
463,355,"House 1, Floor 1, Room 1",2022-03-27,green,20.69,green,93.0
464,355,"House 1, Floor 1, Room 1",2022-03-28,green,20.8,green,94.0
465,355,"House 1, Floor 1, Room 1",2022-03-29,green,20.77,green,94.0
466,355,"House 1, Floor 1, Room 1",2022-03-30,green,20.6,green,98.0
467,355,"House 1, Floor 1, Room 1",2022-03-31,green,21.05,green,97.0
468,355,"House 1, Floor 1, Room 1",2022-04-01,green,20.71,green,97.0
630,356,"House 1, Floor 1, Room 2",2020-12-21,green,,blue,
631,356,"House 1, Floor 1, Room 2",2020-12-22,green,,blue,
632,356,"House 1, Floor 1, Room 2",2020-12-23,green,,blue,
633,356,"House 1, Floor 1, Room 2",2020-12-24,blue,,blue,
634,356,"House 1, Floor 1, Room 2",2020-12-25,blue,,blue,
635,356,"House 1, Floor 1, Room 2",2020-12-26,blue,,blue,
636,356,"House 1, Floor 1, Room 2",2020-12-27,blue,,blue,
637,356,"House 1, Floor 1, Room 2",2020-12-28,blue,,blue,
638,356,"House 1, Floor 1, Room 2",2020-12-29,blue,,blue,
639,356,"House 1, Floor 1, Room 2",2020-12-30,blue,,blue,
640,356,"House 1, Floor 1, Room 2",2020-12-31,blue,,blue,
641,356,"House 1, Floor 1, Room 2",2021-01-01,blue,,blue,
642,356,"House 1, Floor 1, Room 2",2021-01-02,blue,,blue,
643,356,"House 1, Floor 1, Room 2",2021-01-03,blue,,blue,
644,356,"House 1, Floor 1, Room 2",2021-01-04,blue,,blue,
469,356,"House 1, Floor 1, Room 2",2021-01-05,yellow,32.73,green,
470,356,"House 1, Floor 1, Room 2",2021-01-06,green,32.39,green,96.0
471,356,"House 1, Floor 1, Room 2",2021-01-07,green,31.87,green,98.0
472,356,"House 1, Floor 1, Room 2",2021-01-08,green,31.19,green,98.0
473,356,"House 1, Floor 1, Room 2",2021-01-09,yellow,30.97,green,93.0
474,356,"House 1, Floor 1, Room 2",2021-01-10,green,30.83,green,98.0
475,356,"House 1, Floor 1, Room 2",2021-01-11,yellow,30.9,green,98.0
476,356,"House 1, Floor 1, Room 2",2021-01-12,green,30.86,green,97.0
477,356,"House 1, Floor 1, Room 2",2021-01-13,yellow,30.53,green,95.0
478,356,"House 1, Floor 1, Room 2",2021-01-14,yellow,30.31,green,97.0
479,356,"House 1, Floor 1, Room 2",2021-01-15,green,30.26,green,99.0
480,356,"House 1, Floor 1, Room 2",2021-01-16,yellow,30.14,green,98.0
481,356,"House 1, Floor 1, Room 2",2021-01-17,yellow,29.9,green,98.0
482,356,"House 1, Floor 1, Room 2",2021-01-18,yellow,29.63,green,99.0
483,356,"House 1, Floor 1, Room 2",2021-01-19,green,29.34,green,99.0
484,356,"House 1, Floor 1, Room 2",2021-01-20,yellow,29.22,green,98.0
485,356,"House 1, Floor 1, Room 2",2021-01-21,green,28.3,green,99.0
486,356,"House 1, Floor 1, Room 2",2021-01-22,green,28.2,green,99.0
487,356,"House 1, Floor 1, Room 2",2021-01-23,yellow,27.77,green,97.0
488,356,"House 1, Floor 1, Room 2",2021-01-24,yellow,26.7,green,99.0
489,356,"House 1, Floor 1, Room 2",2021-01-25,yellow,26.39,green,98.0
490,356,"House 1, Floor 1, Room 2",2021-01-26,yellow,25.91,green,99.0
491,356,"House 1, Floor 1, Room 2",2021-01-27,yellow,26.25,green,99.0
492,356,"House 1, Floor 1, Room 2",2021-01-28,yellow,25.78,green,99.0
493,356,"House 1, Floor 1, Room 2",2021-01-29,yellow,25.19,green,99.0
494,356,"House 1, Floor 1, Room 2",2021-01-30,yellow,23.47,green,99.0
495,356,"House 1, Floor 1, Room 2",2021-01-31,green,24.86,green,98.0
496,356,"House 1, Floor 1, Room 2",2021-02-01,yellow,24.07,green,99.0
497,356,"House 1, Floor 1, Room 2",2021-02-02,green,24.79,green,98.0
498,356,"House 1, Floor 1, Room 2",2021-02-03,green,24.1,green,99.0
499,356,"House 1, Floor 1, Room 2",2021-02-04,green,23.19,green,98.0
500,356,"House 1, Floor 1, Room 2",2021-02-05,yellow,23.03,green,99.0
501,356,"House 1, Floor 1, Room 2",2021-02-06,yellow,22.03,green,96.0
502,356,"House 1, Floor 1, Room 2",2021-02-07,green,24.15,green,99.0
503,356,"House 1, Floor 1, Room 2",2021-02-08,green,24.75,green,97.0
504,356,"House 1, Floor 1, Room 2",2021-02-09,green,23.34,green,97.0
505,356,"House 1, Floor 1, Room 2",2021-02-10,green,22.33,green,98.0
506,356,"House 1, Floor 1, Room 2",2021-02-11,green,23.17,green,96.0
507,356,"House 1, Floor 1, Room 2",2021-02-12,green,22.81,green,97.0
508,356,"House 1, Floor 1, Room 2",2021-02-13,green,22.74,green,98.0
509,356,"House 1, Floor 1, Room 2",2021-02-14,green,22.77,green,96.0
510,356,"House 1, Floor 1, Room 2",2021-02-15,green,22.99,green,97.0
511,356,"House 1, Floor 1, Room 2",2021-02-16,green,22.8,green,95.0
512,356,"House 1, Floor 1, Room 2",2021-02-17,green,22.81,green,97.0
513,356,"House 1, Floor 1, Room 2",2021-02-18,green,22.65,green,96.0
514,356,"House 1, Floor 1, Room 2",2021-02-19,yellow,22.17,green,97.0
515,356,"House 1, Floor 1, Room 2",2021-02-20,green,22.95,green,97.0
516,356,"House 1, Floor 1, Room 2",2021-02-21,green,23.72,green,96.0
517,356,"House 1, Floor 1, Room 2",2021-02-22,green,24.71,green,99.0
518,356,"House 1, Floor 1, Room 2",2021-02-23,green,24.21,green,99.0
519,356,"House 1, Floor 1, Room 2",2021-02-24,yellow,24.17,green,97.0
520,356,"House 1, Floor 1, Room 2",2021-02-25,green,23.27,green,97.0
521,356,"House 1, Floor 1, Room 2",2021-02-26,green,23.35,green,98.0
522,356,"House 1, Floor 1, Room 2",2021-02-27,green,24.01,green,99.0
523,356,"House 1, Floor 1, Room 2",2021-02-28,green,24.8,green,93.0
524,356,"House 1, Floor 1, Room 2",2021-03-01,green,24.07,green,96.0
525,356,"House 1, Floor 1, Room 2",2021-03-02,yellow,23.85,green,98.0
526,356,"House 1, Floor 1, Room 2",2021-03-03,green,24.94,green,99.0
527,356,"House 1, Floor 1, Room 2",2021-03-04,green,24.3,green,99.0
528,356,"House 1, Floor 1, Room 2",2021-03-05,green,24.57,green,98.0
529,356,"House 1, Floor 1, Room 2",2021-03-06,green,24.7,green,98.0
530,356,"House 1, Floor 1, Room 2",2021-03-07,green,24.63,green,96.0
531,356,"House 1, Floor 1, Room 2",2021-03-08,green,24.84,green,99.0
532,356,"House 1, Floor 1, Room 2",2021-03-09,green,24.68,green,99.0
533,356,"House 1, Floor 1, Room 2",2021-03-10,green,24.93,green,99.0
534,356,"House 1, Floor 1, Room 2",2021-03-11,green,24.83,green,98.0
535,356,"House 1, Floor 1, Room 2",2021-03-12,green,24.65,green,98.0
536,356,"House 1, Floor 1, Room 2",2021-03-13,green,24.56,green,97.0
537,356,"House 1, Floor 1, Room 2",2021-03-14,green,24.03,green,97.0
538,356,"House 1, Floor 1, Room 2",2021-03-15,yellow,20.81,green,98.0
539,356,"House 1, Floor 1, Room 2",2021-03-16,blue,18.55,blue,
645,356,"House 1, Floor 1, Room 2",2021-03-17,blue,,blue,
540,356,"House 1, Floor 1, Room 2",2021-03-18,red,16.0,blue,
541,356,"House 1, Floor 1, Room 2",2021-03-19,yellow,17.49,green,99.0
542,356,"House 1, Floor 1, Room 2",2021-03-20,green,17.09,green,97.0
543,356,"House 1, Floor 1, Room 2",2021-03-21,yellow,19.11,green,99.0
544,356,"House 1, Floor 1, Room 2",2021-03-22,green,27.19,green,96.0
545,356,"House 1, Floor 1, Room 2",2021-03-23,yellow,28.81,green,81.0
546,356,"House 1, Floor 1, Room 2",2021-03-24,yellow,29.88,green,89.0
547,356,"House 1, Floor 1, Room 2",2021-03-25,yellow,30.99,green,78.0
548,356,"House 1, Floor 1, Room 2",2021-03-26,green,30.71,green,72.0
549,356,"House 1, Floor 1, Room 2",2021-03-27,green,30.62,green,87.0
550,356,"House 1, Floor 1, Room 2",2021-03-28,yellow,31.31,green,88.0
551,356,"House 1, Floor 1, Room 2",2021-03-29,yellow,30.84,green,74.0
552,356,"House 1, Floor 1, Room 2",2021-03-30,yellow,30.3,green,64.0
553,356,"House 1, Floor 1, Room 2",2021-03-31,yellow,31.17,green,75.0
554,356,"House 1, Floor 1, Room 2",2021-04-01,yellow,30.79,green,80.0
555,356,"House 1, Floor 1, Room 2",2021-04-02,yellow,30.78,green,82.0
556,356,"House 1, Floor 1, Room 2",2021-04-03,green,29.95,green,80.0
557,356,"House 1, Floor 1, Room 2",2021-04-04,green,29.41,green,80.0
558,356,"House 1, Floor 1, Room 2",2021-04-05,green,29.17,green,77.0
559,356,"House 1, Floor 1, Room 2",2021-04-06,green,29.09,green,77.0
560,356,"House 1, Floor 1, Room 2",2021-04-07,green,28.44,green,79.0
561,356,"House 1, Floor 1, Room 2",2021-04-08,green,28.24,green,82.0
562,356,"House 1, Floor 1, Room 2",2021-04-09,green,27.84,green,87.0
563,356,"House 1, Floor 1, Room 2",2021-04-10,green,27.04,green,83.0
564,356,"House 1, Floor 1, Room 2",2021-04-11,green,26.89,green,86.0
565,356,"House 1, Floor 1, Room 2",2021-04-12,yellow,26.93,green,88.0
566,356,"House 1, Floor 1, Room 2",2021-04-13,green,27.03,green,93.0
567,356,"House 1, Floor 1, Room 2",2021-04-14,yellow,26.6,green,89.0
568,356,"House 1, Floor 1, Room 2",2021-04-15,green,25.6,green,83.0
569,356,"House 1, Floor 1, Room 2",2021-04-16,green,25.95,green,77.0
570,356,"House 1, Floor 1, Room 2",2021-04-17,green,25.7,green,76.0
571,356,"House 1, Floor 1, Room 2",2021-04-18,green,25.78,green,77.0
572,356,"House 1, Floor 1, Room 2",2021-04-19,yellow,24.4,green,79.0
573,356,"House 1, Floor 1, Room 2",2021-04-20,yellow,24.41,green,80.0
574,356,"House 1, Floor 1, Room 2",2021-04-21,yellow,24.94,green,80.0
575,356,"House 1, Floor 1, Room 2",2021-04-22,green,25.55,green,71.0
576,356,"House 1, Floor 1, Room 2",2021-04-23,green,24.58,green,76.0
577,356,"House 1, Floor 1, Room 2",2021-04-24,green,24.9,green,85.0
578,356,"House 1, Floor 1, Room 2",2021-04-25,green,23.8,green,75.0
579,356,"House 1, Floor 1, Room 2",2021-04-26,green,25.24,green,78.0
580,356,"House 1, Floor 1, Room 2",2021-04-27,green,26.79,green,92.0
581,356,"House 1, Floor 1, Room 2",2021-04-28,green,24.79,green,88.0
582,356,"House 1, Floor 1, Room 2",2021-04-29,green,24.31,green,73.0
583,356,"House 1, Floor 1, Room 2",2021-04-30,green,24.65,green,66.0
584,356,"House 1, Floor 1, Room 2",2021-05-01,yellow,25.63,green,81.0
585,356,"House 1, Floor 1, Room 2",2021-05-02,green,25.66,green,82.0
586,356,"House 1, Floor 1, Room 2",2021-05-03,green,24.19,green,86.0
587,356,"House 1, Floor 1, Room 2",2021-05-04,green,24.1,green,82.0
588,356,"House 1, Floor 1, Room 2",2021-05-05,green,24.34,green,78.0
589,356,"House 1, Floor 1, Room 2",2021-05-06,green,23.82,green,74.0
590,356,"House 1, Floor 1, Room 2",2021-05-07,green,23.41,green,76.0
646,356,"House 1, Floor 1, Room 2",2021-05-08,green,,green,75.0
647,356,"House 1, Floor 1, Room 2",2021-05-09,green,,green,85.0
591,356,"House 1, Floor 1, Room 2",2021-05-10,green,23.86,green,92.0
592,356,"House 1, Floor 1, Room 2",2021-05-11,green,23.35,green,92.0
593,356,"House 1, Floor 1, Room 2",2021-05-12,green,23.72,green,90.0
594,356,"House 1, Floor 1, Room 2",2021-05-13,green,24.05,green,87.0
595,356,"House 1, Floor 1, Room 2",2021-05-14,green,24.03,green,87.0
596,356,"House 1, Floor 1, Room 2",2021-05-15,green,23.77,green,91.0
597,356,"House 1, Floor 1, Room 2",2021-05-16,green,23.82,green,94.0
598,356,"House 1, Floor 1, Room 2",2021-05-17,green,23.05,green,97.0
599,356,"House 1, Floor 1, Room 2",2021-05-18,green,23.59,green,96.0
600,356,"House 1, Floor 1, Room 2",2021-05-19,blue,24.69,green,96.0
601,356,"House 1, Floor 1, Room 2",2021-05-20,green,25.56,green,97.0
602,356,"House 1, Floor 1, Room 2",2021-05-21,green,24.18,green,95.0
603,356,"House 1, Floor 1, Room 2",2021-05-22,green,25.34,green,96.0
604,356,"House 1, Floor 1, Room 2",2021-05-23,yellow,25.58,green,96.0
605,356,"House 1, Floor 1, Room 2",2021-05-24,green,27.07,green,97.0
606,356,"House 1, Floor 1, Room 2",2021-05-25,green,24.78,green,99.0
607,356,"House 1, Floor 1, Room 2",2021-05-26,green,25.65,green,98.0
608,356,"House 1, Floor 1, Room 2",2021-05-27,blue,22.78,blue,
648,356,"House 1, Floor 1, Room 2",2021-05-28,blue,,blue,
649,356,"House 1, Floor 1, Room 2",2021-05-29,blue,,blue,
650,356,"House 1, Floor 1, Room 2",2021-05-30,blue,,blue,
651,356,"House 1, Floor 1, Room 2",2021-05-31,blue,,blue,
609,356,"House 1, Floor 1, Room 2",2021-06-01,green,21.52,blue,
610,356,"House 1, Floor 1, Room 2",2021-06-02,green,27.45,green,98.0
611,356,"House 1, Floor 1, Room 2",2021-06-03,green,30.33,green,79.0
612,356,"House 1, Floor 1, Room 2",2021-06-04,green,30.32,green,71.0
613,356,"House 1, Floor 1, Room 2",2021-06-05,green,30.51,green,67.0
614,356,"House 1, Floor 1, Room 2",2021-06-06,green,29.97,red,53.0
615,356,"House 1, Floor 1, Room 2",2021-06-07,green,29.73,green,73.0
616,356,"House 1, Floor 1, Room 2",2021-06-08,green,30.09,green,86.0
617,356,"House 1, Floor 1, Room 2",2021-06-09,green,30.69,green,86.0
618,356,"House 1, Floor 1, Room 2",2021-06-10,green,30.87,green,84.0
619,356,"House 1, Floor 1, Room 2",2021-06-11,green,31.16,green,89.0
620,356,"House 1, Floor 1, Room 2",2021-06-12,green,30.96,green,86.0
621,356,"House 1, Floor 1, Room 2",2021-06-13,green,30.2,green,78.0
622,356,"House 1, Floor 1, Room 2",2021-06-14,green,29.55,green,79.0
623,356,"House 1, Floor 1, Room 2",2021-06-15,green,29.58,green,80.0
624,356,"House 1, Floor 1, Room 2",2021-06-16,green,29.02,green,86.0
625,356,"House 1, Floor 1, Room 2",2021-06-17,green,29.39,green,89.0
626,356,"House 1, Floor 1, Room 2",2021-06-18,green,29.62,green,98.0
627,356,"House 1, Floor 1, Room 2",2021-06-19,green,29.11,green,91.0
628,356,"House 1, Floor 1, Room 2",2021-06-20,green,28.37,green,91.0
629,356,"House 1, Floor 1, Room 2",2021-06-21,green,28.37,green,
652,356,"House 1, Floor 1, Room 2",2021-06-21,green,27.35,green,92.0
653,356,"House 1, Floor 1, Room 2",2021-06-22,green,26.94,green,85.0
654,356,"House 1, Floor 1, Room 2",2021-06-23,green,27.22,green,86.0
655,356,"House 1, Floor 1, Room 2",2021-06-24,green,27.37,green,87.0
656,356,"House 1, Floor 1, Room 2",2021-06-25,green,26.96,green,85.0
657,356,"House 1, Floor 1, Room 2",2021-06-26,green,26.49,green,87.0
658,356,"House 1, Floor 1, Room 2",2021-06-27,green,26.48,green,99.0
659,356,"House 1, Floor 1, Room 2",2021-06-28,green,26.17,green,97.0
660,356,"House 1, Floor 1, Room 2",2021-06-29,green,26.61,green,99.0
661,356,"House 1, Floor 1, Room 2",2021-06-30,green,26.36,green,97.0
662,356,"House 1, Floor 1, Room 2",2021-07-01,green,26.03,green,96.0
663,356,"House 1, Floor 1, Room 2",2021-07-02,green,25.49,green,85.0
664,356,"House 1, Floor 1, Room 2",2021-07-03,blue,25.88,green,88.0
665,356,"House 1, Floor 1, Room 2",2021-07-04,blue,26.64,green,96.0
666,356,"House 1, Floor 1, Room 2",2021-07-05,blue,27.34,green,98.0
667,356,"House 1, Floor 1, Room 2",2021-07-06,blue,27.11,green,99.0
668,356,"House 1, Floor 1, Room 2",2021-07-07,green,26.28,green,99.0
669,356,"House 1, Floor 1, Room 2",2021-07-08,green,23.75,green,95.0
670,356,"House 1, Floor 1, Room 2",2021-07-09,green,23.84,green,89.0
671,356,"House 1, Floor 1, Room 2",2021-07-10,green,22.96,green,93.0
672,356,"House 1, Floor 1, Room 2",2021-07-11,green,22.92,green,95.0
673,356,"House 1, Floor 1, Room 2",2021-07-12,green,23.41,green,96.0
674,356,"House 1, Floor 1, Room 2",2021-07-13,green,24.63,green,99.0
675,356,"House 1, Floor 1, Room 2",2021-07-14,green,25.69,green,98.0
676,356,"House 1, Floor 1, Room 2",2021-07-15,green,23.99,green,99.0
677,356,"House 1, Floor 1, Room 2",2021-07-16,green,23.65,green,98.0
678,356,"House 1, Floor 1, Room 2",2021-07-17,green,23.93,green,95.0
679,356,"House 1, Floor 1, Room 2",2021-07-18,green,24.31,green,99.0
680,356,"House 1, Floor 1, Room 2",2021-07-19,green,24.59,green,98.0
681,356,"House 1, Floor 1, Room 2",2021-07-20,yellow,25.27,green,97.0
682,356,"House 1, Floor 1, Room 2",2021-07-21,green,25.02,green,98.0
683,356,"House 1, Floor 1, Room 2",2021-07-22,yellow,26.13,green,99.0
684,356,"House 1, Floor 1, Room 2",2021-07-23,yellow,26.78,green,96.0
685,356,"House 1, Floor 1, Room 2",2021-07-24,yellow,28.01,green,97.0
686,356,"House 1, Floor 1, Room 2",2021-07-25,yellow,26.2,green,96.0
687,356,"House 1, Floor 1, Room 2",2021-07-26,yellow,26.27,green,99.0
688,356,"House 1, Floor 1, Room 2",2021-07-27,yellow,25.96,green,92.0
689,356,"House 1, Floor 1, Room 2",2021-07-28,yellow,27.51,green,84.0
690,356,"House 1, Floor 1, Room 2",2021-07-29,yellow,26.62,green,98.0
691,356,"House 1, Floor 1, Room 2",2021-07-30,green,22.81,green,97.0
692,356,"House 1, Floor 1, Room 2",2021-07-31,green,22.52,green,97.0
693,356,"House 1, Floor 1, Room 2",2021-08-01,green,23.49,green,94.0
694,356,"House 1, Floor 1, Room 2",2021-08-02,yellow,22.91,green,94.0
695,356,"House 1, Floor 1, Room 2",2021-08-03,yellow,23.51,green,92.0
696,356,"House 1, Floor 1, Room 2",2021-08-04,yellow,24.0,green,95.0
697,356,"House 1, Floor 1, Room 2",2021-08-05,green,23.51,green,92.0
698,356,"House 1, Floor 1, Room 2",2021-08-06,yellow,24.43,green,94.0
699,356,"House 1, Floor 1, Room 2",2021-08-07,green,26.0,green,97.0
700,356,"House 1, Floor 1, Room 2",2021-08-08,yellow,26.51,green,93.0
701,356,"House 1, Floor 1, Room 2",2021-08-09,yellow,26.34,green,91.0
702,356,"House 1, Floor 1, Room 2",2021-08-10,yellow,28.14,green,97.0
703,356,"House 1, Floor 1, Room 2",2021-08-11,green,26.8,green,97.0
704,356,"House 1, Floor 1, Room 2",2021-08-12,yellow,25.06,green,98.0
705,356,"House 1, Floor 1, Room 2",2021-08-13,yellow,23.38,green,98.0
706,356,"House 1, Floor 1, Room 2",2021-08-14,yellow,22.96,green,98.0
707,356,"House 1, Floor 1, Room 2",2021-08-15,yellow,22.78,green,98.0
708,356,"House 1, Floor 1, Room 2",2021-08-16,yellow,23.24,green,98.0
709,356,"House 1, Floor 1, Room 2",2021-08-17,yellow,23.82,green,94.0
