"DepVar","IndVar","Estimate","SE","df","T_Statistic","FTest_P","N_Parameters","NullAIC","TestAIC","NullLikelihood","FitLikelihood","LRT_Statistic","LRTdf","LRT_P"
"WaterIntakeHdRMS","WaterIntakeHdVC_Lag3",0.804466699334549,0.323802372606813,201.228600261813,2.48443732162332,0.0137917517203275,9,8429.98650416829,8429.18256315957,-4206.99325208414,-4205.59128157978,2.80394100872036,1,0.0940329162663449
"WaterIntakeHdRMS","TempReHS_Lag3",-0.0169147974321949,0.0157118406301923,610.615733446358,-1.07656370951796,0.282100377284739,9,11984.7481303377,11985.9832378891,-5984.37406516885,-5983.99161894455,0.764892448609316,1,0.381801766820372
"WaterIntakeHdRMS","LowTempRMS_Lag3",-0.0403499322047549,0.0208682865436889,204.535238747316,-1.93355271983064,0.0545484291521697,9,12958.6320250295,12899.3910491567,-6471.31601251476,-6440.69552457837,61.2409758727663,1,5.04994966024136e-15
"WaterIntakeHdRMS","HiTempRMS_Lag3",-0.00759009907072708,0.0140559643541772,861.785613202457,-0.539991343139074,0.589342508691819,9,12946.3478774325,12899.2720276586,-6465.17393871627,-6440.63601382931,49.0758497739225,1,2.46253489939028e-12
"WaterIntakeHdRMS","TempRangeRMS_Lag3",0.0230588557295201,0.0188715505695747,385.491436841395,1.22188453166622,0.222497940191023,9,12945.879984626,12937.1855499936,-6464.93999231301,-6459.59277499682,10.6944346323908,1,0.00107458307798552
"WaterIntakeHdRMS","SetPointRMS_Lag3",-0.043280135113782,0.0169910094854496,1092.78515610844,-2.54723741699075,0.0109940794727547,9,12947.4366927631,12948.9139473582,-6465.71834638155,-6465.45697367909,0.522745404910893,1,0.46967291422628
"WaterIntakeHdRMS","LowTempVC_Lag3",-0.024178767573968,0.0217948238746321,1256.34623727916,-1.10938118670051,0.267478078497642,9,10673.48262582,10673.5388167602,-5328.74131290998,-5327.7694083801,1.94380905976686,1,0.163255548521288
"WaterIntakeHdRMS","AvgTempVC_Lag3",0.00856894610299124,0.0237430958392389,411.033419052579,0.36090264559476,0.718357637539075,9,10469.6817021761,10495.6949465978,-5226.84085108803,-5238.84747329891,0,1,1
"WaterIntakeHdRMS","HiTempVC_Lag3",0.00953517525796412,0.0178029536491319,1352.49014256988,0.535595129094157,0.592326454496227,9,10673.48262582,10663.962631615,-5328.74131290998,-5322.98131580752,11.5199942049258,1,0.000688516043028469
"WaterIntakeHdRMS","TempRangeVC_Lag3",0.0369202326607656,0.0210421226173205,213.031412195685,1.75458689848975,0.0807676910380479,9,10673.48262582,10676.9499593492,-5328.74131290998,-5329.47497967459,0,1,1
"WaterIntakeHdRMS","SetPointVC_Lag3",0.0615469623236203,0.0941619330827247,17.5345172937181,0.653628916789006,0.52183101301837,9,6445.22489500627,6522.0345916903,-3214.61244750313,-3252.01729584515,0,1,1
"WaterIntakeHdRMS","Days_Lag4",0.0150105662683786,0.00636877806888939,82.3589408121642,2.35689893822855,0.0208020965176979,9,12949.3846232661,12951.2130170091,-6466.69231163306,-6466.60650850453,0.171606257059466,1,0.678688203923475
"WaterIntakeHdRMS","Inventory_Lag4",-7.85793412473625e-05,0.000115103147478188,796.189513685046,-0.682686294588543,0.495003670005702,9,12915.7749157417,12936.2303668928,-6449.88745787084,-6459.11518344639,0,1,1
"WaterIntakeHdRMS","Euth_Lag4",-0.0434082157687778,0.0651735423245095,2200.45025255186,-0.666040454769841,0.505455058755048,9,12915.7749157417,12935.8305476156,-6449.88745787084,-6458.91527380782,0,1,1
"WaterIntakeHdRMS","Dead_Lag4",-0.159262505276559,0.077564825753099,2199.15022725981,-2.0532825766091,0.0401632234276213,9,12915.7749157417,12907.8029076969,-6449.88745787084,-6444.90145384846,9.97200804474596,1,0.00158938056810218
"WaterIntakeHdRMS","TotalMortality_Lag4",-0.0819743205616574,0.0478308429128736,2104.56970672997,-1.71383809210676,0.0867057170606396,9,12905.4630068433,12915.2324607623,-6444.73150342164,-6448.61623038115,0,1,1
"WaterIntakeHdRMS","MortalityProportion_Lag4",-86.6499221736665,87.9542980057763,2222.37975872189,-0.98516984545742,0.324647890583027,9,12905.4630068433,12927.4986781163,-6444.73150342164,-6454.74933905813,0,1,1
"WaterIntakeHdRMS","Penicillin_Lag4",0.0179208723410791,0.00713034209792807,76.0756363991414,2.51332574159191,0.0140747988102036,9,12921.9935204318,12859.4146305023,-6452.99676021589,-6420.70731525115,64.5788899294766,1,9.27436890187194e-16
"WaterIntakeHdRMS","Dexamethasone_Lag4",-0.00491912686115555,0.00292123862128062,614.667497041433,-1.68391819323513,0.0927051877839375,9,12910.6572362352,12845.2459734383,-6447.32861811758,-6413.62298671917,67.4112627968152,1,2.20386363442401e-16
"WaterIntakeHdRMS","Ceftiofur_Lag4",-0.00468561820193492,0.00236033442330895,2180.16715361549,-1.98515013621085,0.0472528916140071,9,12921.9935204318,12883.373138359,-6452.99676021589,-6432.68656917952,40.6203820727278,1,1.84868225866768e-10
"WaterIntakeHdRMS","Enroflaxin_Lag4",0.00519052885113209,0.00419096909071357,1972.54775363144,1.23850325277592,0.215676883096148,9,12921.9935204318,12899.7183134592,-6452.99676021589,-6440.85915672958,24.275206972623,1,8.35070451155861e-07
"WaterIntakeHdRMS","Tetracycline_Lag4",-0.000373022090280787,0.0113286953673122,2002.7460134809,-0.0329271887173437,0.97373593216687,9,12921.9935204318,12917.8306595692,-6452.99676021589,-6449.91532978458,6.16286086261061,1,0.0130460040030417
"WaterIntakeHdRMS","Lincomycin_Lag4",0.0138246885516869,0.00880533206803658,2180.09009249994,1.57003602418023,0.116551847684456,9,12921.9935204318,12914.805179782,-6452.99676021589,-6448.40258989098,9.18834064982002,1,0.00243561592506168
"WaterIntakeHdRMS","OtherTreatments_Lag4",-0.00747272103828063,0.0168486415562842,545.055292610428,-0.443520684639021,0.657565159994739,9,12921.9935204318,12925.4726388036,-6452.99676021589,-6453.73631940182,0,1,1
"WaterIntakeHdRMS","TotalTreatments_Lag4",-0.00111297269055754,0.00133269824147326,2121.30625551234,-0.835127304833224,0.403740078608574,9,12910.6572362352,12869.0996540887,-6447.32861811758,-6425.54982704433,43.5575821464972,1,4.11666094470855e-11
"WaterIntakeHdRMS","TreatmentProportion_Lag4",-1.46939499500635,3.51116174536536,1768.63103173638,-0.418492539384127,0.675637850587206,9,12921.9935204318,12839.1146080414,-6452.99676021589,-6410.5573040207,84.8789123903753,1,3.17208264690599e-20
"WaterIntakeHdRMS","WaterMedications_Lag4",-0.267700675741123,0.240532669021534,1913.56555782184,-1.11294934210021,0.265869974340884,9,12915.7749157417,12922.5685717307,-6449.88745787084,-6452.28428586534,0,1,1
"WaterIntakeHdRMS","PrimaryRespiratory_Lag4",-0.00285997944245692,0.00216895218317321,2141.51502997542,-1.31859958215986,0.187444010334013,9,12921.9935204318,12906.6153858201,-6452.99676021589,-6444.30769291003,17.3781346117121,1,3.06329808675834e-05
"WaterIntakeHdRMS","SecondaryRespiratory_Lag4",0.000169394112723685,0.00220389635439276,778.127382607509,0.0768611973907269,0.938753724128893,9,12910.6572362352,12852.583817924,-6447.32861811758,-6417.29190896198,60.0734183111854,1,9.13842101571793e-15
"WaterIntakeHdRMS","ReHS_Lag4",0.00461669920619088,0.00635863897585417,320.233505153615,0.726051474808052,0.468337523634755,9,11919.1171612048,11930.3170087352,-5951.55858060242,-5956.15850436758,0,1,1
"WaterIntakeHdRMS","WaterIntakeRMS_Lag4",0.000163787728560774,8.1750242709105e-05,656.891185298395,2.00351366715308,0.0455324270628148,9,12761.2809550516,12740.6292960567,-6372.6404775258,-6361.31464802834,22.6516589949078,1,1.9419247605536e-06
"WaterIntakeHdRMS","WaterIntakeHdRMS_Lag4",0.312348656879132,0.135771694088964,1972.89947364567,2.3005432684258,0.0215213323102786,9,12761.2809550516,12757.6034607078,-6372.6404775258,-6369.80173035389,5.67749434380676,1,0.0171838912063235
"WaterIntakeHdRMS","WaterIntakeVC_Lag4",0.00027592847315545,0.000153345516351225,707.916000083204,1.79939055096635,0.0723826581435709,9,8368.639303211,8365.3329732266,-4176.3196516055,-4173.6664866133,5.30632998440342,1,0.0212480712496467
"WaterIntakeHdRMS","WaterIntakeHdVC_Lag4",-0.00143547526830746,0.0147713819418669,1331.75958974452,-0.0971794835416756,0.922598483099733,9,8368.639303211,8371.52585090738,-4176.3196516055,-4176.76292545369,0,1,1
"WaterIntakeHdRMS","TempReHS_Lag4",-0.0169106526024168,0.0164999968619732,360.610821006398,-1.02488823142688,0.306102931532877,9,11865.1226018872,11919.5296107608,-5924.56130094359,-5950.76480538041,0,1,1
"WaterIntakeHdRMS","LowTempRMS_Lag4",-0.0302744276281249,0.0208629559709783,1751.7535015472,-1.45110921339423,0.146928496827324,9,12883.2774485521,12884.6566243543,-6433.63872427607,-6433.32831217715,0.620824197831098,1,0.430741173741822
"WaterIntakeHdRMS","HiTempRMS_Lag4",-0.00280418473403252,0.0143901584400209,1207.73553063941,-0.194868232043486,0.845528879614901,9,12873.2520629779,12879.3125503478,-6428.62603148897,-6430.6562751739,0,1,1
"WaterIntakeHdRMS","TempRangeRMS_Lag4",0.0222579566503233,0.019414393433052,1128.19604295122,1.14646675555829,0.251845169249775,9,12867.7730389111,12869.3569512162,-6425.88651945557,-6425.67847560808,0.416087694993621,1,0.518895692177904
"WaterIntakeHdRMS","SetPointRMS_Lag4",-0.0369915250664674,0.0180470709390449,556.192252678912,-2.04972458918174,0.0408597151997657,9,12877.6406063758,12875.9544424245,-6430.82030318788,-6428.97722121225,3.686163951259,1,0.0548656645875057
"WaterIntakeHdRMS","LowTempVC_Lag4",0.0049969386483843,0.0291788696983059,177.621655404124,0.171251960752764,0.864220587481995,9,10575.6826508773,10638.1030366697,-5279.84132543864,-5310.05151833485,0,1,1
"WaterIntakeHdRMS","AvgTempVC_Lag4",-0.00626535057042618,0.0237832506134454,264.092499202477,-0.263435418154497,0.792420418306783,9,10335.7682469649,10389.8213348167,-5159.88412348246,-5185.91066740837,0,1,1
"WaterIntakeHdRMS","HiTempVC_Lag4",0.00323154418382047,0.0180785634402702,770.10395773473,0.17875005359232,0.858180978822726,9,10575.6826508773,10598.651674348,-5279.84132543864,-5290.32583717402,0,1,1
"WaterIntakeHdRMS","TempRangeVC_Lag4",0.0168211616327726,0.0224296637491259,128.323565722162,0.749951573992195,0.454656641883986,9,10575.6826508773,10583.0876786224,-5279.84132543864,-5282.54383931119,0,1,1
"WaterIntakeHdRMS","SetPointVC_Lag4",0.020425753537949,0.052609663247222,309.038091213068,0.388250984271936,0.698097622945092,9,6408.3592689078,6434.82762532304,-3196.1796344539,-3208.41381266152,0,1,1
"WaterIntakeHdRMS","Days_Lag5",0.0168856549494127,0.00732842145886724,209.646614224366,2.30413262176418,0.022194717834064,9,12752.7786289457,12834.8866814794,-6368.38931447283,-6408.44334073969,0,1,1
"WaterIntakeHdRMS","Inventory_Lag5",-0.000125819696937589,0.000119050933251582,963.543131447954,-1.05685603212956,0.290842193882583,9,12824.9764203455,12831.3301005393,-6404.48821017273,-6406.66505026963,0,1,1
"WaterIntakeHdRMS","Euth_Lag5",-0.0532018477672473,0.0664229446935906,2163.57730428928,-0.800955874700643,0.423245137345573,9,12824.9764203455,12828.6611024036,-6404.48821017273,-6405.33055120182,0,1,1
"WaterIntakeHdRMS","Dead_Lag5",-0.124552140472338,0.078758877084365,2115.47660225561,-1.58143621497955,0.113927820249912,9,12824.9764203455,12825.1506550162,-6404.48821017273,-6403.57532750811,1.82576532924213,1,0.176628543636143
"WaterIntakeHdRMS","TotalMortality_Lag5",-0.074587927690448,0.0487947373424404,1775.03457838022,-1.52860598812105,0.126540322389794,9,12820.5359192444,12819.4127219738,-6402.26795962222,-6400.7063609869,3.12319727062641,1,0.0771851992121944
"WaterIntakeHdRMS","MortalityProportion_Lag5",-94.8700587666403,89.593173447548,2150.73593466699,-1.05889829677907,0.289765007830777,9,12820.5359192444,12820.4132159781,-6402.26795962222,-6401.20660798907,2.12270326629186,1,0.145130186064445
"WaterIntakeHdRMS","Penicillin_Lag5",-0.00162150947000234,0.00508269276861053,1390.0587686743,-0.319025670805126,0.749754978368422,9,12812.9088692119,12847.7344279947,-6398.45443460593,-6414.86721399736,0,1,1
"WaterIntakeHdRMS","Dexamethasone_Lag5",-0.00804069515243791,0.00290959224129399,1560.76523391651,-2.76351271436644,0.00578546037260228,9,12808.951742236,12770.4948521076,-6396.47587111799,-6376.2474260538,40.4568901283892,1,2.01002371700578e-10
"WaterIntakeHdRMS","Ceftiofur_Lag5",-0.0060495757988994,0.00240950042635375,1724.9079115636,-2.51071787858287,0.0121394292731898,9,12812.9088692119,12804.5259955876,-6398.45443460593,-6393.26299779379,10.3828736242685,1,0.00127189582552594
"WaterIntakeHdRMS","Enroflaxin_Lag5",0.00567937060924289,0.00418863368091186,1472.56703884676,1.35590052553999,0.175338705775193,9,12812.9088692119,12771.0775828933,-6398.45443460593,-6376.53879144664,43.831286318582,1,3.57937253114308e-11
"WaterIntakeHdRMS","Tetracycline_Lag5",0.000740743088816412,0.0115204118376103,1730.8142141329,0.064298316697163,0.948740118684543,9,12812.9088692119,12817.373150744,-6398.45443460593,-6399.686575372,0,1,1
"WaterIntakeHdRMS","Lincomycin_Lag5",0.0120226677708563,0.00893018632392092,2218.41909257095,1.3462952882239,0.178344848071993,9,12812.9088692119,12810.7189880858,-6398.45443460593,-6396.35949404288,4.18988112609622,1,0.0406659486756848
"WaterIntakeHdRMS","OtherTreatments_Lag5",-0.00625259316969408,0.0164160565158333,1583.80185526691,-0.380882775571797,0.703341315372584,9,12812.9088692119,12726.3499895327,-6398.45443460593,-6354.17499476635,88.5588796791544,1,4.93440615358835e-21
"WaterIntakeHdRMS","TotalTreatments_Lag5",-0.00222438784739159,0.00134187915906512,1373.31202744548,-1.6576662901161,0.0976132305728078,9,12808.951742236,12801.6004105232,-6396.47587111799,-6391.8002052616,9.35133171278903,1,0.00222823501469878
"WaterIntakeHdRMS","TreatmentProportion_Lag5",-6.36847051429694,3.583097927166,363.36803927515,-1.77736434888175,0.0763446784465007,9,12812.9088692119,12803.6050142895,-6398.45443460593,-6392.80250714477,11.3038549223184,1,0.000773463349383932
"WaterIntakeHdRMS","WaterMedications_Lag5",-0.413983033662563,0.246469924911556,2047.27658313846,-1.67964928707273,0.093178149883736,9,12824.9764203455,12829.5242528197,-6404.48821017273,-6405.76212640986,0,1,1
"WaterIntakeHdRMS","PrimaryRespiratory_Lag5",-0.00297825019644246,0.00214384939587265,2233.42872983095,-1.38920681750136,0.164908355921763,9,12812.9088692119,12716.4294150122,-6398.45443460593,-6349.21470750608,98.479454199698,1,3.28414399975999e-23
"WaterIntakeHdRMS","SecondaryRespiratory_Lag5",-0.00151699625970955,0.00220372694191925,1476.65777235566,-0.688377598355438,0.491323153274969,9,12808.951742236,12772.2787328251,-6396.47587111799,-6377.13936641257,38.6730094108352,1,5.0109048158234e-10
"WaterIntakeHdRMS","ReHS_Lag5",0.00565862153274859,0.00637725398420811,72.0937680405454,0.887313183191535,0.377860921501052,9,11754.7743431391,11751.9453017597,-5869.38717156956,-5866.97265087985,4.8290413794075,1,0.027984186257399
"WaterIntakeHdRMS","WaterIntakeRMS_Lag5",0.000151315770365201,8.57209712498726e-05,799.753004602649,1.76521297132906,0.0779095642556363,9,12600.9828877679,12657.597510104,-6292.49144388396,-6319.79875505199,0,1,1
"WaterIntakeHdRMS","WaterIntakeHdRMS_Lag5",0.292737562648252,0.144513556190961,1245.82234397422,2.02567544778587,0.0430108699547682,9,12600.9828877679,12659.2618861034,-6292.49144388396,-6320.63094305172,0,1,1
"WaterIntakeHdRMS","WaterIntakeVC_Lag5",0.000311810672339425,0.000153688529615166,334.928860144998,2.02884804168662,0.043264448942484,9,8216.27358142225,8223.97338070726,-4100.13679071112,-4102.98669035363,0,1,1
"WaterIntakeHdRMS","WaterIntakeHdVC_Lag5",-0.00142057523213998,0.0149048659135384,1316.02586734448,-0.0953094942537949,0.924083511581422,9,8216.27358142225,8228.87302006396,-4100.13679071112,-4105.43651003198,0,1,1
"WaterIntakeHdRMS","TempReHS_Lag5",-0.00164850917842907,0.0200428344589471,136.565611387469,-0.0822493037003145,0.934568895386385,9,11778.0315466803,11799.1948711037,-5881.01577334016,-5890.59743555183,0,1,1
"WaterIntakeHdRMS","LowTempRMS_Lag5",-0.0231430031186496,0.0219638489992504,1326.29453490175,-1.05368613303795,0.29221855653943,9,12789.8988743767,12790.3904086608,-6386.94943718833,-6386.19520433039,1.50846571588045,1,0.219373353858852
"WaterIntakeHdRMS","HiTempRMS_Lag5",-0.0138490241777471,0.0148744864919428,132.118622782146,-0.931058977077887,0.35352124705336,9,12785.8289168605,12784.5147809306,-6384.91445843026,-6383.2573904653,3.31413592992067,1,0.06868641987153
"WaterIntakeHdRMS","TempRangeRMS_Lag5",-0.0102190729287088,0.0206798093060353,1152.56771020118,-0.494157019413444,0.621289454839358,9,12764.1311832169,12781.4790826327,-6374.06559160846,-6381.73954131636,0,1,1
"WaterIntakeHdRMS","SetPointRMS_Lag5",-0.0399015036626312,0.0195729092913326,605.887331389422,-2.03860872539274,0.0419226922103572,9,12794.545481535,12770.1554191286,-6389.27274076752,-6376.07770956432,26.3900624063845,1,2.78972085053314e-07
"WaterIntakeHdRMS","LowTempVC_Lag5",0.00710747088978773,0.0262660366319073,497.743335155742,0.270595483794984,0.786814337758971,9,10495.8576536909,10472.9790391375,-5239.92882684544,-5227.48951956874,24.8786145534013,1,6.10559900709108e-07
"WaterIntakeHdRMS","AvgTempVC_Lag5",0.00457036188202201,0.0249524462352102,87.9032962671563,0.183162878658879,0.855092030070041,9,10325.7717136249,10342.1466453051,-5154.88585681247,-5162.07332265255,0,1,1
"WaterIntakeHdRMS","HiTempVC_Lag5",0.0230669809944005,0.0225350019309969,978.666196111457,1.02360679022938,0.30627398210977,9,10495.8576536909,10554.9143576951,-5239.92882684544,-5268.45717884754,0,1,1
"WaterIntakeHdRMS","TempRangeVC_Lag5",0.0149815958229399,0.024444512155222,141.982463977501,0.612881767809771,0.540934967669402,9,10495.8576536909,10481.183049165,-5239.92882684544,-5231.59152458248,16.6746045259242,1,4.43710296777829e-05
"WaterIntakeHdRMS","SetPointVC_Lag5",0.0149389672510698,0.0534328634394757,315.983669893411,0.27958387946009,0.779979694582597,9,6368.96678778205,6355.02041948627,-3176.48339389103,-3168.51020974313,15.9463682957858,1,6.5162678350175e-05
"WaterIntakeHdRMS","Days_Lag6",0.0161015718839044,0.00565409797883456,256.221595785195,2.84777022686532,0.00475964612402845,9,12671.4328692983,12670.1599359595,-6327.71643464914,-6326.07996797974,3.27293333881062,1,0.0704315828273722
"WaterIntakeHdRMS","Inventory_Lag6",-5.83406312937769e-05,0.000116908994599076,2001.63947965679,-0.499026028697352,0.617815885225885,9,12657.5225571354,12690.7184862398,-6320.76127856772,-6336.35924311989,0,1,1
"WaterIntakeHdRMS","Euth_Lag6",0.00888371807662087,0.0655630999866997,2154.40084599722,0.135498749730001,0.892230211083052,9,12657.5225571354,12661.7934214152,-6320.76127856772,-6321.89671070761,0,1,1
"WaterIntakeHdRMS","Dead_Lag6",-0.13721139475807,0.0780130574622965,1845.41970568233,-1.7588260122273,0.0787727828757718,9,12657.5225571354,12644.8739941731,-6320.76127856772,-6313.43699708653,14.6485629623839,1,0.000129533367220285
"WaterIntakeHdRMS","TotalMortality_Lag6",-0.0487980545895148,0.0480612323357775,1548.72706940217,-1.01533090638604,0.310106705723252,9,12650.5816925635,12630.7542435392,-6317.29084628173,-6306.3771217696,21.8274490242566,1,2.98301943309826e-06
"WaterIntakeHdRMS","MortalityProportion_Lag6",-57.038198718642,88.9634500287842,1212.47644416002,-0.641141937505653,0.521551635625064,9,12650.5816925635,12636.4584267893,-6317.29084628173,-6309.22921339463,16.1232657742148,1,5.93504283216907e-05
"WaterIntakeHdRMS","Penicillin_Lag6",0.00620699523930698,0.00502778906490318,1724.24140879511,1.23453771810662,0.217170818623876,9,12646.123580658,12646.827136307,-6315.06179032899,-6314.41356815349,1.29644435100454,1,0.25486372662786
"WaterIntakeHdRMS","Dexamethasone_Lag6",-0.00557192663343055,0.00291308689452399,1856.17900728522,-1.91272242647641,0.0559373379992667,9,12636.8935764162,12631.7565647655,-6310.44678820811,-6306.87828238273,7.13701165074781,1,0.00755088867599069
"WaterIntakeHdRMS","Ceftiofur_Lag6",-0.00495383792640539,0.0024022454512782,665.49034891195,-2.06216976028387,0.0395792048485777,9,12646.123580658,12635.474097357,-6315.06179032899,-6308.73704867849,12.6494833010147,1,0.000375669490132948
"WaterIntakeHdRMS","Enroflaxin_Lag6",0.00565189621205971,0.00420619747664852,1795.0333125736,1.34370681439406,0.179213036569035,9,12646.123580658,12661.5095541329,-6315.06179032899,-6321.75477706645,0,1,1
"WaterIntakeHdRMS","Tetracycline_Lag6",0.000582574560471736,0.0137850287881836,1728.13894194599,0.0422613959987601,0.966295201340545,9,12646.123580658,12647.6956636176,-6315.06179032899,-6314.84783180879,0.427917040409739,1,0.51301279871085
"WaterIntakeHdRMS","Lincomycin_Lag6",0.0125231363531903,0.00898187043295138,149.639096057691,1.39426820356339,0.165303340856922,9,12646.123580658,12652.2823372241,-6315.06179032899,-6317.14116861203,0,1,1
"WaterIntakeHdRMS","OtherTreatments_Lag6",-0.00773965055523815,0.0164288115872056,2151.12478873319,-0.471102277493134,0.637615468794994,9,12646.123580658,12644.65991674,-6315.06179032899,-6313.32995836998,3.46366391803167,1,0.062731167348634
"WaterIntakeHdRMS","TotalTreatments_Lag6",-0.00465845057162721,0.00137167000033541,1217.05779482889,-3.39618900354173,0.000705357417750797,9,12636.8935764162,12737.1934052932,-6310.44678820811,-6359.59670264662,0,1,1
"WaterIntakeHdRMS","TreatmentProportion_Lag6",-4.50469731183095,3.5465349805441,1669.52598424504,-1.27016858329136,0.204201573666733,9,12646.123580658,12670.6131070815,-6315.06179032899,-6326.30655354076,0,1,1
"WaterIntakeHdRMS","WaterMedications_Lag6",-0.202815469222864,0.252564551340574,261.298265397532,-0.803024288825769,0.422690522493346,9,12657.5225571354,12656.2476261271,-6320.76127856772,-6319.12381306354,3.27493100835818,1,0.0703458842580455
"WaterIntakeHdRMS","PrimaryRespiratory_Lag6",-0.00375187680902279,0.00218354742996394,883.078541144401,-1.71824836847476,0.086101845106078,9,12646.123580658,12631.1935115976,-6315.06179032899,-6306.59675579879,16.9300690604086,1,3.87823626653205e-05
"WaterIntakeHdRMS","SecondaryRespiratory_Lag6",-0.00597345128881099,0.00226170802242761,599.342160580434,-2.64112397779771,0.00847864574177748,9,12636.8935764162,12701.1688136445,-6310.44678820811,-6341.58440682224,0,1,1
"WaterIntakeHdRMS","ReHS_Lag6",0.00526351538766235,0.00615948105310594,1175.2329721281,0.854538774010549,0.392980692717118,9,11805.0106688742,11774.2502696434,-5894.50533443711,-5878.12513482168,32.7603992308632,1,1.04247099276222e-08
"WaterIntakeHdRMS","WaterIntakeRMS_Lag6",0.000174676254873171,8.04603056860541e-05,1736.71713048297,2.17096185981117,0.0300691016921669,9,12501.2070391701,12493.6652253448,-6242.60351958505,-6237.83261267239,9.54181382532988,1,0.00200843166293083
"WaterIntakeHdRMS","WaterIntakeHdRMS_Lag6",0.306445797148927,0.135394330946019,1710.70959224243,2.2633576679891,0.023738485011798,9,12501.2070391701,12490.1587045032,-6242.60351958505,-6236.07935225162,13.0483346668534,1,0.000303554199580657
"WaterIntakeHdRMS","WaterIntakeVC_Lag6",0.000268885699329162,0.000168809367006094,763.137092603432,1.59283636979372,0.111610989366778,9,8184.37169591034,8218.63060486703,-4084.18584795517,-4100.31530243351,0,1,1
"WaterIntakeHdRMS","WaterIntakeHdVC_Lag6",-0.000710514491860072,0.0150994095067071,1292.47910585912,-0.0470557799988447,0.96247604026221,9,8184.37169591034,8198.51151369189,-4084.18584795517,-4090.25575684594,0,1,1
"WaterIntakeHdRMS","TempReHS_Lag6",-0.0211409634259157,0.0164817932289135,262.650114785304,-1.2826858784291,0.200732954700974,9,11796.7621144831,11673.8557821064,-5890.38105724157,-5827.92789105322,124.906332376691,1,5.33546663674126e-29
"WaterIntakeHdRMS","LowTempRMS_Lag6",-0.0293526605447645,0.0209347388817495,764.373144255984,-1.40210301693104,0.161290448248562,9,12645.8319529299,12636.2944687458,-6314.91597646494,-6309.14723437289,11.5374841840949,1,0.000682068767979328
"WaterIntakeHdRMS","HiTempRMS_Lag6",-0.000307187591798986,0.0143983010525429,1668.94853902029,-0.02133498880722,0.982980983479832,9,12631.214309639,12629.1878851352,-6307.60715481952,-6305.59394256759,4.02642450384701,1,0.0447927773326744
"WaterIntakeHdRMS","TempRangeRMS_Lag6",0.0237881561098438,0.0194524301824669,1994.65801769883,1.22288865127427,0.221516218246296,9,12626.139581523,12626.038036967,-6305.06979076151,-6304.01901848349,2.10154455605152,1,0.147150426156903
"WaterIntakeHdRMS","SetPointRMS_Lag6",-0.0412470224080425,0.0177940351923929,66.7102873924535,-2.31802522373766,0.0235229365407574,9,12569.2772118324,12622.0821522195,-6276.63860591621,-6302.04107610977,0,1,1
"WaterIntakeHdRMS","LowTempVC_Lag6",-0.0154703117855257,0.0225779424909824,1042.69044735767,-0.685195818516436,0.49337265518769,9,10420.8010050995,10365.3124524981,-5202.40050254975,-5173.65622624904,57.4885526014241,1,3.39952079419426e-14
"WaterIntakeHdRMS","AvgTempVC_Lag6",0.0400262066373319,0.0332695690784729,1007.84181607193,1.20308761868608,0.229224952404413,9,10296.7248190465,10352.5755180113,-5140.36240952325,-5167.28775900565,0,1,1
"WaterIntakeHdRMS","HiTempVC_Lag6",-0.00671120484594122,0.0190353559266843,446.656598546403,-0.352565240796642,0.724580703964355,9,10420.8010050995,10422.5433792225,-5202.40050254975,-5202.27168961127,0.257625876953171,1,0.61175592068466
"WaterIntakeHdRMS","TempRangeVC_Lag6",-0.00973950256939702,0.0226900873461288,168.384869942359,-0.429240417668938,0.668296970150409,9,10420.8010050995,10420.7169083563,-5202.40050254975,-5201.35845417814,2.08409674321956,1,0.148840238431505
"WaterIntakeHdRMS","SetPointVC_Lag6",-0.00483653644389757,0.0502548185492619,161.324020804848,-0.0962402528457364,0.923449212856119,9,6276.02805782985,6298.15769836332,-3130.01402891493,-3140.07884918166,0,1,1
"WaterIntakeHdRMS","Days_Lag7",0.017826839903782,0.00827235647469106,31.2086697855526,2.15498932599466,0.0389896445462187,9,12672.0001591209,12706.7682643102,-6328.00007956043,-6344.38413215509,0,1,1
"WaterIntakeHdRMS","Inventory_Lag7",-5.30847393490536e-05,0.000126110077220358,49.1723311643733,-0.420939710125593,0.675633300445715,9,12663.2217817698,12668.1931593057,-6323.61089088489,-6325.09657965284,0,1,1
"WaterIntakeHdRMS","Euth_Lag7",-0.0520711889535229,0.0669819719210073,2174.38029595955,-0.777391101816636,0.437012629137191,9,12663.2217817698,12666.4241502917,-6323.61089088489,-6324.21207514584,0,1,1
"WaterIntakeHdRMS","Dead_Lag7",-0.162894420008518,0.0782063399749211,2199.24973370823,-2.08287998211851,0.0373774428495018,9,12663.2217817698,12609.5724914465,-6323.61089088489,-6295.78624572327,55.6492903232393,1,8.66241954284324e-14
"WaterIntakeHdRMS","TotalMortality_Lag7",-0.0931721422137831,0.0488568832348441,2208.92616554938,-1.90704228441928,0.0566447133122842,9,12648.161487413,12651.2201366663,-6316.08074370649,-6316.61006833316,0,1,1
"WaterIntakeHdRMS","MortalityProportion_Lag7",-103.598548240095,90.2204177887803,2140.86356760989,-1.14828273664876,0.250980150361213,9,12648.161487413,12591.0787363875,-6316.08074370649,-6286.53936819376,59.0827510254639,1,1.51178666450928e-14
